simulation,clone id,clone fitness,"birth, death rates",clone proportion,clone size
19926,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
19933,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
19936,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
19940,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
19942,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13551929622181147,17293060
19942,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09741501973180908,12430730
19942,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16325518743504366,20832323
19942,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4404820837145233,56208107
19942,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16332841289681252,20841667
19955,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
19958,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18037008877075228,24454803
19958,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.03611137837601518,4896026
19958,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27472784493697155,37247946
19958,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1186756974627503,16090200
19958,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15968134385538768,21649797
19958,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23043364659812302,31242483
19960,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2913590129200673,37674847
19960,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1594645248912051,20619927
19960,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5491764621887276,71012525
19962,AABAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
19965,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
19968,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14270818019006148,15113614
19968,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31918959436850114,33804007
19968,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.211118066982778,22358613
19968,AABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10168842611254368,10769387
19968,AABAABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16772132159421402,17762649
19968,AABAABBBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.015087578358602504,1597861
19968,AABAABBBABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.02490688653012448,2637782
19968,AABAABBBABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.013238745438986163,1402059
19968,AABAABBBABBAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0032640726804866933,345684
19968,AABAABBBABBAAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.00022291522847725048,23608
19968,AABAABBBABBAAABBA,1.0,"(0.5, 0.5, 0.0)",4.721179864394495e-08,5
19968,AABAABBBABBAAABBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0008541653034259808,90461
19970,BBBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
19976,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3521965841664522,46020974
19976,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5321104804291362,69530040
19976,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11569293540441154,15117414
19981,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
19984,ABAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
19987,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12192632793176121,12965431
19987,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30425206684116707,32353629
19987,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5738216052270717,61019179
19994,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
19996,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
19997,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,28
20003,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,8
20004,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.8472137306360571,86487568
20004,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15278626936394293,15597142
20005,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,141557464
20009,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3979950980579429,48755057
20009,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2051723188190148,25133948
20009,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3968325831230423,48612647
20018,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
20022,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16131337666318246,20155692
20022,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22757245004901303,28434593
20022,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0719769100334684,8993330
20022,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31503545679142453,39362871
20022,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22410180646291158,28000945
20029,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
20035,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31699546195366424,37753788
20035,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4909283574142308,58468992
20035,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19207618063210496,22876048
20045,ABABB,1.0,"(0.5, 0.5, 0.0)",1.0,10
20046,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16514378433922075,22478207
20046,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.8348562156607793,113634739
20052,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19301972273042375,24958859
20052,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4082434124619678,52788853
20052,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39873686480760845,51559587
20054,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,10
20065,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14468931374478833,15770657
20065,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2328710517323484,25382175
20065,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2770152617930296,30193748
20065,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12072333936363851,13158445
20065,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.143143276041535,15602144
20065,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08155775732466017,8889526
20067,BBBABAAAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
20070,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
20073,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
20084,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,10
20092,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06666731915186372,9304687
20092,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11847216234838613,16535034
20092,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08582796491703645,11978918
20092,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12217657540550624,17052055
20092,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11590417693151626,16176623
20092,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13820302094579942,19288849
20092,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12250485045243484,17097872
20092,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05737844722026582,8008249
20092,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09896954937803173,13813075
20092,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0738959332491594,10313577
20093,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7062999281021941,86522908
20093,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2937000718978059,35978744
20099,AABBB,1.0,"(0.5, 0.5, 0.0)",8.62031835995528e-08,11
20099,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3139882548632545,40066627
20099,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29251249491636316,37326202
20099,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.39349916401719875,50212656
20102,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3202102433078405,42222736
20102,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3507372476855407,46248009
20102,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.056118722260087045,7399782
20102,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13256008859799523,17479296
20102,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14037369814853648,18509594
20112,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20117,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3720295716764517,50638041
20117,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2036173546636776,27714958
20117,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14527414607571568,19773692
20117,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.031180391907761663,4244055
20117,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14316727080464484,19486919
20117,AABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1047312648717485,14255281
20130,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,12
20131,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,12
20137,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
20138,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1304372585981012,18855168
20138,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1466270519109514,21195460
20138,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05290301287943518,7647318
20138,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07581265527464343,10958988
20138,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0765140562724633,11060378
20138,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05948974865673304,8599454
20138,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07288490969131825,10535772
20138,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.056840674898984145,8216521
20138,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07620825954983158,11016174
20138,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.024494162522919534,3540718
20138,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10539537515593529,15235275
20138,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.036224210455884774,5236338
20138,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08616862413279884,12455980
20140,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.14559126371448067,22835830
20140,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05278309150813761,8278970
20140,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.043021537740687926,6747881
20140,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17722635905206172,27797760
20140,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24272737183249538,38071522
20140,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17461699429290875,27388484
20140,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0993082304184174,15576387
20140,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06472515144081052,10152069
20146,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20159,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,139379657
20160,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20166,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3074070194867639,42495769
20166,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2587106356773494,35764009
20166,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.029235010623561413,4041431
20166,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10183779485248574,14077998
20166,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.057646652648427214,7969040
20166,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1105449347831841,15281668
20166,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13461780001787188,18609487
20166,BABBA,1.0,"(0.5, 0.5, 0.0)",1.5191035628092862e-07,21
20167,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20173,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,14
20175,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20176,BBABB,1.0,"(0.5, 0.5, 0.0)",1.0,6
20185,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.40807996323876494,55544966
20185,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.40229472367749647,54757520
20185,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18962531308373856,25810460
20190,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1960337846481579,23347394
20190,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16241829012792636,19343828
20190,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3334122313949219,39709006
20190,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30813569382899386,36698600
20207,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16243040267961167,18654368
20207,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3256256255262623,37396572
20207,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5119439717941261,58794358
20208,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20211,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,14
20216,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3782339666345973,53091369
20216,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2068541636679687,29035390
20216,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06150890330822297,8633788
20216,AABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21716210215322354,30482279
20216,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13624086423598752,19123650
20222,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20232,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20237,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4201647396000256,59477455
20237,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0738210526291994,10449921
20237,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.506014207770775,71630088
20249,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.036212299831660036,3947021
20249,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21358777896889442,23280362
20249,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09470062372074677,10322055
20249,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20733632336283225,22598974
20249,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11488707065842685,12522311
20249,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1151740151387159,12553587
20249,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2181018883187238,23772385
20263,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,4
20264,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.714699665048543,77823723
20264,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.28530025229932043,31066375
20264,BBBBABB,1.0,"(0.5, 0.5, 0.0)",8.265213661696559e-08,9
20265,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20281,ABBBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
20284,BABAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
20289,AABBB,1.0,"(0.5, 0.5, 0.0)",1.0,4
20291,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,10
20292,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17488829844663367,21572884
20292,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19849218447854883,24484479
20292,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2477230309614349,30557220
20292,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.31766034825211853,39184153
20292,ABBBBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06123613786126407,7553622
20293,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
20309,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11906573571895804,12067745
20309,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09630677869922256,9761042
20309,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.19575133339570241,19840109
20309,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23842577760951325,24165319
20309,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06302050304382771,6387357
20309,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2133908982484042,21627943
20309,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07403897328437183,7504119
20321,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20333,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20335,ABBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20336,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.24190444594467378,28810536
20336,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.49770035520416706,59275529
20336,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26039519885115914,31012763
20342,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13050258280255314,20538574
20342,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11831317017395424,18620197
20342,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10426086585999288,16408637
20342,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1189023533613045,18712923
20342,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.012797619762446696,2014097
20342,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2897664562125112,45603617
20342,ABBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22545695182723735,35482549
20348,BBAAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
20356,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
20374,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,119779393
20387,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.29172474351888755,35984935
20387,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.447134087213801,55155044
20387,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.26114116926731146,32212379
20388,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22031431825711928,28113404
20388,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27752461765341596,35413775
20388,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12097545311526262,15437180
20388,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38118561097420217,48641528
20391,AAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07764939999074866,9934324
20391,AAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06196334145532803,7927478
20391,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.1431017464573558,18308179
20391,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15945952777792063,20400964
20391,AABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0567919615935801,7265861
20391,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.20036360682096233,25634158
20391,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08820310532130851,11284546
20391,ABBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.11769017936895373,15057069
20391,AAABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.04324384163184295,5532539
20391,AAABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.05153328958199926,6593076
20392,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20393,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
20399,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20418,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3563967946198483,43962385
20418,ABABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5158299446533483,63628840
20418,ABABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.12777326072680345,15761133
20424,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20426,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,2
20432,BAAAA,1.0,"(0.5, 0.5, 0.0)",1.0,8
20442,BBAAA,1.0,"(0.5, 0.5, 0.0)",1.0,12
20445,BBABA,1.0,"(0.5, 0.5, 0.0)",1.0,10
20458,ABABA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20459,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,26
20463,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,22
20464,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,6
20474,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",1.0,108890357
20476,AAABA,1.0,"(0.5, 0.5, 0.0)",1.0,6
20490,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,14
20494,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3133451163581043,47981618
20494,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.32094129799980164,49144799
20494,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.07159975932406201,10963861
20494,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.294113826318032,45036787
20511,ABAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.6330866113195387,99269319
20511,ABAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.3669133886804613,57532795
20518,BAABA,1.0,"(0.5, 0.5, 0.0)",1.0,2
20519,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08682820789549081,10964376
20519,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09483123084528235,11974971
20519,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.0512527814027769,6472030
20519,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.10314539601495158,13024856
20519,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.045149879994845286,5701376
20519,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.06632737250357566,8375599
20519,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09210201704813872,11630335
20519,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.09024948149760598,11396403
20519,BBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.020141180643684913,2543361
20519,BBAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.057456920839186916,7255468
20519,BBABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.009024336001794283,1139563
20519,BBABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.058213656096175306,7351026
20519,BBBBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13108654545572038,16553171
20519,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.08365592726047653,10563791
20519,BBBAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.010535066500294406,1330333
20525,BBBAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20538,ABBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23070985064361577,25122078
20538,ABBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.23519496772335866,25610464
20538,ABBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5340951816330256,58157815
20544,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.4289311396388352,43787311
20544,BBBBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5710688603611648,58297399
20547,AAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.16493454424995,25143694
20547,AAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.5338231773113846,81379475
20547,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.30124227843866536,45923331
20549,BABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.27310304276561453,36011208
20549,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2845543598907312,37521172
20549,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.22374539241289076,29502937
20549,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.21859720493076348,28824100
20555,BABBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
20568,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20569,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,2
20585,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
20592,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,2
20601,BABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.17537933837704422,18649530
20601,BABBA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.38103783155558935,40518892
20601,BABBB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.44358283006736643,47169817
20602,BBBAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2696209637736792,29359123
20602,BBBAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.7303790362263207,79531234
20603,BBBBB,1.0,"(0.5, 0.5, 0.0)",1.0,14
20609,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,18
20622,BABAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20632,ABBAB,1.0,"(0.5, 0.5, 0.0)",1.0,6
20633,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
20635,AAABB,1.0,"(0.5, 0.5, 0.0)",1.0,4
20640,BABBA,1.0,"(0.5, 0.5, 0.0)",1.0,2
20642,AABAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.8479740956308923,92336202
20642,AABAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.15202590436910773,16554155
20643,BABABB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20650,BBBAA,1.0,"(0.5, 0.5, 0.0)",1.0,16
20653,BAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,10
20654,AABAA,1.0,"(0.5, 0.5, 0.0)",1.0,18
20664,BBBBA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20667,AAAAB,1.0,"(0.5, 0.5, 0.0)",1.0,8
20670,BAABB,1.0,"(0.5, 0.5, 0.0)",1.0,14
20682,ABBAA,1.0,"(0.5, 0.5, 0.0)",1.0,4
20687,AABBA,1.0,"(0.5, 0.5, 0.0)",1.0,10
20692,BAAAA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.13533465604973954,14391249
20692,BAAAB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.18009673829561915,19151170
20692,BAABA,1.6,"(0.8, 0.19999999999999996, 0.0)",0.2731676513845598,29048167
20692,BAABB,1.6,"(0.8, 0.19999999999999996, 0.0)",0.41140095427008155,43747653
