Sample	emission_HMM_multi_state_M_M1	emission_HMM_multi_state_M_M2	emission_HMM_multi_state_M_M3	segments_HMM_multi_state_M1	segments_HMM_multi_state_M2	segments_HMM_multi_state_M3	segments_HMM_multi_state_M1_prop	segments_HMM_multi_state_M2_prop	segments_HMM_multi_state_M3_prop	sites_HMM_multi_state_M1	sites_HMM_multi_state_M2	sites_HMM_multi_state_M3	sites_HMM_multi_state_M1_prop	sites_HMM_multi_state_M2_prop	sites_HMM_multi_state_M3_prop	emission_HMM_as_state_T>N_A1	emission_HMM_as_state_T>N_A2	emission_HMM_as_state_T>N_A3	emission_HMM_as_state_T>N_A4	emission_HMM_as_state_T>N_A5	segments_HMM_as_state_A1	segments_HMM_as_state_A2	segments_HMM_as_state_A3	segments_HMM_as_state_A4	segments_HMM_as_state_A5	segments_HMM_as_state_A1_prop	segments_HMM_as_state_A2_prop	segments_HMM_as_state_A3_prop	segments_HMM_as_state_A4_prop	segments_HMM_as_state_A5_prop	sites_HMM_as_state_A1	sites_HMM_as_state_A2	sites_HMM_as_state_A3	sites_HMM_as_state_A4	sites_HMM_as_state_A5	sites_HMM_as_state_A1_prop	sites_HMM_as_state_A2_prop	sites_HMM_as_state_A3_prop	sites_HMM_as_state_A4_prop	sites_HMM_as_state_A5_prop
91217_N2	0.011915722438646305	0.17864050026234254	0.2640179212788875	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	4	60866	0.0	6.571381632988336e-05	0.9999342861836701	0.9662945343740099	0.6483228571789897	0.49941028109598956	0.33228393295211417	0.030341206781808648	23	1	27	1	12	0.359375	0.015625	0.421875	0.015625	0.1875	12449	102	29559	19	5414	0.2618471699303788	0.002145426245714406	0.6217319058536482	0.00039963822224091877	0.11387585974801759
91217_N3	0.03537696091680954	0.06018813206228987	0.09718226811075348	23	19	0	0.5476190476190477	0.4523809523809524	0.0	70361	57413	0	0.5506675849546856	0.4493324150453144	0.0	0.8825701944833773	0.641163393089608	0.5058427504975804	0.35994431937901394	0.13970688404852677	1	0	22	0	1	0.041666666666666664	0.0	0.9166666666666666	0.0	0.041666666666666664	29	0	79410	0	43	0.0003648624845877054	0.0	0.9990941345210236	0.0	0.0005410029943886666
91218_N1	0.05827016421199798	0.12262185247177095	0.21641487984154095	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	52	70963	0.0	0.0007322396676758431	0.9992677603323241	0.9620449556077062	0.6885606517124274	0.5026876009042108	0.281979463821835	0.03855635110635278	18	3	28	4	19	0.25	0.041666666666666664	0.3888888888888889	0.05555555555555555	0.2638888888888889	14201	34	30631	142	12107	0.24863871137179375	0.0005952902039744375	0.5363039481747351	0.0024862120283638276	0.2119758382211328
91218_N2	0.028897918023702108	0.0972756250778159	0.1634927982536078	0	18	20	0.0	0.47368421052631576	0.5263157894736842	0	23423	33111	0.0	0.4143170481480171	0.5856829518519828	0.9052556782938834	0.6982219789233851	0.5320286349492616	0.39538406604000326	0.11666003348572648	13	12	22	18	21	0.1511627906976744	0.13953488372093023	0.2558139534883721	0.20930232558139536	0.2441860465116279	8214	3156	16532	8193	10096	0.17782684938624407	0.06832499837630707	0.35790521963152994	0.17737221536662987	0.21857071723928903
91218_N3	0.05820268010444521	0.07333412308318724	0.192969566456697	0	13	26	0.0	0.3333333333333333	0.6666666666666666	0	4964	24932	0.0	0.16604227990366605	0.833957720096334	0.9732253252895879	0.5888538830103294	0.4971814890042492	0.26374574359167985	0.0234655915871122	17	3	17	2	14	0.32075471698113206	0.05660377358490566	0.32075471698113206	0.03773584905660377	0.2641509433962264	8493	115	7669	80	6087	0.37840848333630367	0.005123863838887899	0.34169488504722867	0.003564427018356799	0.27120834075922295
91218_N5	0.04634560843865276	0.08441196352422	0.14494406650138453	4	22	6	0.125	0.6875	0.1875	4552	38528	8389	0.08844158619751695	0.748567098641901	0.1629913151605821	0.9629888564004391	0.6766258882888797	0.4938329095364335	0.3322068232691202	0.034096694518551574	9	0	21	4	16	0.18	0.0	0.42	0.08	0.32	7370	0	22772	44	10409	0.18154945190294372	0.0	0.5609557827318635	0.001083877324793694	0.2564108880403991
91218_N6	0.024474974729825925	0.13028414530445231	0.23934708630086496	2	20	21	0.046511627906976744	0.46511627906976744	0.4883720930232558	1509	25544	26059	0.02841165838228649	0.48094592559120347	0.49064241602651004	0.9687587891374818	0.6443291072263352	0.5071566031890753	0.3951505796413639	0.03256330663924329	7	0	20	1	17	0.15555555555555556	0.0	0.4444444444444444	0.022222222222222223	0.37777777777777777	8403	0	20078	61	13565	0.19956301802550644	0.0	0.47683283064573584	0.001448690241527537	0.32215546108723014
91376_N2	0.03877112337181721	0.08327364909969273	0.16117309191996865	25	15	30	0.35714285714285715	0.21428571428571427	0.42857142857142855	37197	7551	42714	0.4252932702202099	0.08633463675653427	0.4883720930232558	0.9393076063870456	0.6719186141711113	0.49953338325917224	0.3345198510477956	0.06722103044523482	22	3	30	5	16	0.2894736842105263	0.039473684210526314	0.39473684210526316	0.06578947368421052	0.21052631578947367	18635	42	36240	58	12545	0.27599229857819907	0.0006220379146919432	0.5367298578199052	0.0008590047393364929	0.1857968009478673
91414_N1	0.038308266920569024	0.13238559365635674	0.17576637088278768	1	0	20	0.047619047619047616	0.0	0.9523809523809523	11	0	40481	0.00027165859922947743	0.0	0.9997283414007705	0.8839901781485818	0.6180573958423304	0.4781384412025743	0.22982929052126394	0.035815572616125446	7	21	19	12	6	0.1076923076923077	0.3230769230769231	0.2923076923076923	0.18461538461538463	0.09230769230769231	4502	6173	9957	4420	1786	0.16774722408525225	0.23000968775616662	0.37100380058126536	0.1646918548326999	0.06654743274461584
91414_N2	0.05576714865064776	0.15151545223981583	0.2363933313979329	0	18	14	0.0	0.5625	0.4375	0	25906	16987	0.0	0.6039680134287646	0.3960319865712354	0.9786252464775135	0.5768898420967373	0.49543111973655474	0.38279879261966915	0.02321659866989055	15	5	20	1	18	0.2542372881355932	0.0847457627118644	0.3389830508474576	0.01694915254237288	0.3050847457627119	10559	279	12042	29	8891	0.3320440251572327	0.008773584905660377	0.3786792452830189	0.0009119496855345912	0.27959119496855345
91415_N1	0.031984297335288486	0.08748899292890491	0.11888060151740627	24	16	8	0.5	0.3333333333333333	0.16666666666666666	26962	15502	9820	0.5156835743248412	0.29649605998010864	0.18782036569505012	0.9679194055834435	0.6232733331658442	0.5011742532999627	0.3882860203588124	0.035206874013840456	22	1	40	0	16	0.27848101265822783	0.012658227848101266	0.5063291139240507	0.0	0.20253164556962025	8732	239	22426	0	10495	0.20844075241096152	0.005705146567363697	0.5353289410866037	0.0	0.25052515993507113
91415_N2	0.037281333866746175	0.09159692633298952	0.1632483815961812	8	21	10	0.20512820512820512	0.5384615384615384	0.2564102564102564	11091	24206	13991	0.22502434669696478	0.49111345560785585	0.28386219769517934	0.9807052822086983	0.6554677057531695	0.49966168092503316	0.3299682078684416	0.022264452475903092	15	3	22	0	18	0.25862068965517243	0.05172413793103448	0.3793103448275862	0.0	0.3103448275862069	8414	73	16366	0	11152	0.23368976531037355	0.00202749618108596	0.45454797944729897	0.0	0.3097347590612415
91415_N3	0.05071824220673484	0.14207784718921582	0.24043944118570024	2	22	22	0.043478260869565216	0.4782608695652174	0.4782608695652174	1635	30904	24972	0.02842934395159187	0.5373580706299664	0.4342125854184417	0.9568297123015116	0.6303490857007998	0.5016378345839198	0.3057774697794362	0.04832357760001941	15	2	25	0	19	0.2459016393442623	0.03278688524590164	0.4098360655737705	0.0	0.3114754098360656	9363	63	21400	0	12882	0.21421707696531528	0.0014413837283792441	0.48961288551294957	0.0	0.2947286537933559
91415_N5	0.026021668923180766	0.13678144620414107	0.252734960149287	0	26	23	0.0	0.5306122448979592	0.46938775510204084	0	37100	32735	0.0	0.5312522374167681	0.4687477625832319	0.9696117506768013	0.6484028356896492	0.5039653801315699	0.33549713529642355	0.028833219563980928	18	0	21	2	14	0.32727272727272727	0.0	0.38181818181818183	0.03636363636363636	0.2545454545454545	16413	0	22079	35	14377	0.31024119159231817	0.0	0.4173408437925299	0.0006615756842582791	0.2717563889308937
91416_N1	0.04165532238252051	0.10019654191991682	0.12989380477237686	0	16	13	0.0	0.5517241379310345	0.4482758620689655	0	64796	55664	0.0	0.5379046986551552	0.4620953013448448	0.9518848879547012	0.6872638824734554	0.4991251607947475	0.31529297132916795	0.07195555987962667	17	36	25	44	27	0.11409395973154363	0.24161073825503357	0.16778523489932887	0.2953020134228188	0.18120805369127516	11746	27740	20232	25468	8011	0.12603409981007974	0.2976490659570587	0.21708853289268967	0.27327059883901844	0.08595770250115348
91416_N2	0.030449950316422388	0.09589029905103857	0.1532866185161877	12	25	15	0.23076923076923078	0.4807692307692308	0.28846153846153844	17228	30668	17252	0.2644440351200344	0.47074353779087613	0.2648124270890895	0.9715538168597433	0.6389557563215751	0.5057246917249583	0.3792141919923318	0.027193642313244545	17	0	29	0	19	0.26153846153846155	0.0	0.4461538461538462	0.0	0.2923076923076923	12432	0	27667	0	7591	0.2606835814636192	0.0	0.5801425875445586	0.0	0.1591738309918222
91424_N1	0.040442903761200986	0.0836260484287952	0.12796186121227537	11	16	12	0.28205128205128205	0.41025641025641024	0.3076923076923077	16329	37848	27129	0.20083388679802228	0.4655007010552727	0.33366541214670503	0.932674946539602	0.6835126767179964	0.5002913397206623	0.32340084734509994	0.060007389538843575	14	4	22	0	21	0.22950819672131148	0.06557377049180328	0.36065573770491804	0.0	0.3442622950819672	15940	213	27772	0	16313	0.26461701915734254	0.00353597396991932	0.46103788306384674	0.0	0.2708091238088914
91424_N2	0.024918727912255766	0.048570120262419546	0.1198023924816753	22	6	0	0.7857142857142857	0.21428571428571427	0.0	73884	6106	0	0.9236654581822727	0.07633454181772721	0.0	0.8725437318439009	0.7631215448326929	0.49664631747368476	0.22306263096642664	0.11721676236120855	15	7	26	9	15	0.20833333333333334	0.09722222222222222	0.3611111111111111	0.125	0.20833333333333334	19956	501	26099	999	18051	0.3041794957778252	0.007636496661890681	0.39781422430875224	0.01522726579885986	0.275142517452672
91429_N1	0.04619924829144855	0.10509805813008792	0.16808507383029395	17	32	17	0.25757575757575757	0.48484848484848486	0.25757575757575757	28072	39148	27557	0.2961900039039007	0.4130537999725672	0.2907561961235321	0.9425209880958468	0.7036531365102257	0.5083937177586298	0.329049678773778	0.05922419252773471	22	5	32	4	20	0.26506024096385544	0.060240963855421686	0.3855421686746988	0.04819277108433735	0.24096385542168675	13750	126	35696	27	19682	0.19846711219526278	0.001818680446298408	0.5152350572306982	0.000389717238492516	0.28408943288924815
91429_N2	0.03558792194055797	0.12615645456750635	0.17209131162631527	0	0	20	0.0	0.0	1.0	0	0	71810	0.0	0.0	1.0	0.9191863404627235	0.728866970079762	0.5031583957706616	0.284394872270371	0.08691043593124784	19	24	30	11	24	0.17592592592592593	0.2222222222222222	0.2777777777777778	0.10185185185185185	0.2222222222222222	15377	824	26064	563	17619	0.25438814167783347	0.013631776597680613	0.43118765199265474	0.009313944447201681	0.2914784852846295
91429_N4	0.04781816170138981	0.07681105008233145	0.13680547001274515	2	18	22	0.047619047619047616	0.42857142857142855	0.5238095238095238	1795	33083	40915	0.023682925863866056	0.43649149657620095	0.539825577559933	0.9311548493692675	0.8183404674561391	0.5328828490756432	0.3974341961145416	0.08312415314956192	15	16	22	9	9	0.2112676056338028	0.22535211267605634	0.30985915492957744	0.1267605633802817	0.1267605633802817	7935	9826	23986	7126	6845	0.14241358268423132	0.17635234574105316	0.43048924943465305	0.12789403783337522	0.12285078430668725
91430_N2	0.02225855848668591	0.11914245785022537	0.21230519519030278	14	28	7	0.2857142857142857	0.5714285714285714	0.14285714285714285	14121	54233	18630	0.16234020049664305	0.6234824795364665	0.21417731996689046	0.9422146129441151	0.5895089389614167	0.49051933108234047	0.32989213839635845	0.06474512311028947	21	11	20	1	10	0.3333333333333333	0.1746031746031746	0.31746031746031744	0.015873015873015872	0.15873015873015872	27167	3462	26311	7	9197	0.4107250846637639	0.05234034833091437	0.3977836236090953	0.00010582970488630866	0.1390451136913401
91430_N3	0.0287640755055775	0.05995459757590664	0.10660624077435592	20	10	5	0.5714285714285714	0.2857142857142857	0.14285714285714285	44262	12667	3340	0.7344074067928786	0.21017438484129486	0.055418208365826546	0.9173039817661082	0.6335414604890298	0.4970776515698621	0.26117396119021113	0.07678387520321892	19	3	22	5	13	0.3064516129032258	0.04838709677419355	0.3548387096774194	0.08064516129032258	0.20967741935483872	13168	297	22462	115	12130	0.2733538154944781	0.0061654072905422234	0.4662874698995267	0.002387278917213319	0.2518060283982396
91431_N1	0.026897846566193095	0.07388599593233856	0.11498322061254716	21	18	8	0.44680851063829785	0.3829787234042553	0.1702127659574468	19713	16853	4500	0.48003214337895095	0.4103881556518775	0.10957970096917158	0.964031486080154	0.7221933521713298	0.5108485607793982	0.37512703062855907	0.03375871968101387	14	4	22	0	14	0.25925925925925924	0.07407407407407407	0.4074074074074074	0.0	0.25925925925925924	7143	65	14599	0	6689	0.2506667602470522	0.002281021897810219	0.5123175182481752	0.0	0.2347346996069624
91432_N1	0.03225472418942759	0.06886155783207723	0.11180092673233218	4	17	3	0.16666666666666666	0.7083333333333334	0.125	3330	46631	5669	0.05985978788423513	0.8382347654143448	0.1019054467014201	0.9608300955920746	0.6808966704981891	0.49933201664628857	0.34761268939530254	0.04061685904256577	19	4	23	0	12	0.3275862068965517	0.06896551724137931	0.39655172413793105	0.0	0.20689655172413793	14696	66	18319	0	7112	0.3656358072301147	0.0016420769785783593	0.4557758813723783	0.0	0.17694623441892868
91432_N2	0.03677371116122339	0.07442000044846088	0.08944214961167862	26	12	0	0.6842105263157895	0.3157894736842105	0.0	61994	18192	0	0.7731274786122265	0.22687252138777342	0.0	0.9637605949810073	0.6378536030282426	0.49875209982225455	0.33048297363956	0.03461021460835963	23	7	39	3	29	0.22772277227722773	0.06930693069306931	0.38613861386138615	0.0297029702970297	0.2871287128712871	14594	141	18237	26	12622	0.3199035510740903	0.0030907496711968436	0.3997588776852258	0.0005699254712845243	0.27667689609820256
91520_N1	0.029729257617273883	0.06853090006702309	0.1199278107171618	20	15	1	0.5555555555555556	0.4166666666666667	0.027777777777777776	31470	19657	199	0.6131395394147215	0.38298328332618947	0.0038771772590889607	0.9518047754653371	0.6695120628550927	0.4993312061271468	0.37450490305015294	0.046670275355660255	13	1	20	2	16	0.25	0.019230769230769232	0.38461538461538464	0.038461538461538464	0.3076923076923077	10673	50	17424	31	8658	0.2897437289607992	0.0013573677923770225	0.4730155282875448	0.000841568031273754	0.23504180692800522
91520_N2	0.04855685235214015	0.09611629181716287	0.1690422269785265	7	34	19	0.11666666666666667	0.5666666666666667	0.31666666666666665	16557	44506	23763	0.195187796194563	0.5246740386202343	0.2801381651852026	0.9060326523840204	0.7268438155439851	0.5020842922215674	0.38557115583977286	0.09818979455196367	18	8	32	2	13	0.2465753424657534	0.1095890410958904	0.4383561643835616	0.0273972602739726	0.1780821917808219	15304	900	37968	1688	9683	0.2334955677951879	0.01373144347985292	0.5792838289367286	0.025754085104435255	0.14773507468379538
91522_N2	0.03247643759306641	0.05519034719906068	0.11734439814971648	23	9	0	0.71875	0.28125	0.0	94389	9925	0	0.9048545736909714	0.09514542630902852	0.0	0.9384096249310446	0.7226857082035331	0.5350475568257484	0.35098007184867613	0.18181682095293175	14	39	26	9	7	0.14736842105263157	0.4105263157894737	0.2736842105263158	0.09473684210526316	0.07368421052631578	8353	28867	18790	11255	9757	0.10844953389940537	0.3747890213185843	0.2439562722339072	0.14612708057438134	0.1266780919737218
91523_N1	0.05009483181123814	0.17128023246861337	0.24413354241148816	0	5	22	0.0	0.18518518518518517	0.8148148148148148	0	4942	50283	0.0	0.0894884563150747	0.9105115436849253	0.9612460814968294	0.7157597780341992	0.5032122107241975	0.3441208291018099	0.03907539235202658	15	4	17	0	18	0.2777777777777778	0.07407407407407407	0.3148148148148148	0.0	0.3333333333333333	10985	44	15794	0	13344	0.27348320760823563	0.0010954265939701745	0.39320835511738494	0.0	0.3322130106804093
91531_N1	0.03759042916158994	0.15791427739357997	0.22536586709930123	0	2	20	0.0	0.09090909090909091	0.9090909090909091	0	2214	55801	0.0	0.03816254416961131	0.9618374558303887	0.956187594794712	0.6363498507079535	0.5055589368589374	0.3823310731933073	0.04315522890856121	15	0	23	1	15	0.2777777777777778	0.0	0.42592592592592593	0.018518518518518517	0.2777777777777778	9361	0	23255	40	10976	0.21454437110377705	0.0	0.5329803813714705	0.0009167583425009168	0.25155848918225154
91531_N3	0.02839065977166532	0.08398030870457009	0.14254838102300793	3	21	24	0.0625	0.4375	0.5	3250	43162	45150	0.03549507437583277	0.471396430833752	0.49310849479041524	0.9373697147594033	0.7915076700839483	0.4909143936796962	0.3454762868611273	0.0660241683408866	18	20	24	7	20	0.20224719101123595	0.2247191011235955	0.2696629213483146	0.07865168539325842	0.2247191011235955	19966	209	28352	181	23053	0.27822912166775826	0.002912445478741935	0.3950892546090495	0.0025222613954655037	0.3212469168489848
91532_N1	0.02805149791644676	0.06804329592541765	0.13398676122195854	3	21	8	0.09375	0.65625	0.25	2153	62787	8174	0.029447164701698718	0.8587548212380666	0.11179801406023471	0.9440742360842026	0.6914488087046078	0.5039024159373191	0.32835134413347744	0.056699473937876124	15	11	25	5	17	0.2054794520547945	0.1506849315068493	0.3424657534246575	0.0684931506849315	0.2328767123287671	13973	159	30666	220	10198	0.25306070704143724	0.0028796001159084325	0.5553824978267169	0.0039843523616343085	0.1846928426543031
91532_N2	0.04257930121960137	0.1464611801022018	0.2558513259994835	0	0	20	0.0	0.0	1.0	0	0	90348	0.0	0.0	1.0	0.9409692631857538	0.6736391887000445	0.5012970933187783	0.33291916199014654	0.059748077031780165	21	0	31	0	17	0.30434782608695654	0.0	0.4492753623188406	0.0	0.2463768115942029	18604	0	36340	0	15619	0.2636509218712356	0.0	0.5150007794453184	0.0	0.221348298683446
91539_N1	0.03706423192601432	0.08175294419745198	0.14663139334846664	22	23	12	0.38596491228070173	0.40350877192982454	0.21052631578947367	37152	17118	16797	0.5227742834226856	0.24087129047237113	0.23635442610494323	0.9538577275088711	0.6747752509013953	0.502906902983858	0.27791722042817657	0.044535924549347905	18	2	24	1	15	0.3	0.03333333333333333	0.4	0.016666666666666666	0.25	18734	47	30195	28	10129	0.3168112559822772	0.0007948184600815112	0.510628583024707	0.00047350886983579387	0.17129183366309844
91539_N3	0.032478212948092625	0.1256616339537152	0.17844779178896636	0	16	20	0.0	0.4444444444444444	0.5555555555555556	0	23976	69283	0.0	0.2570904684802539	0.742909531519746	0.9787448454887476	0.6201448684374771	0.50552756609946	0.34918338783247915	0.022182579252110927	14	3	23	1	19	0.23333333333333334	0.05	0.38333333333333336	0.016666666666666666	0.31666666666666665	12725	29	19939	7	13864	0.2732797869598832	0.0006227987286315608	0.4282063396615411	0.0001503307276007216	0.29774074392234345
91539_N4	0.029972699166377882	0.12455028704989539	0.214532460294834	0	0	20	0.0	0.0	1.0	0	0	68262	0.0	0.0	1.0	0.9603903759824505	0.6323315864781378	0.5073787989633616	0.22958218673302405	0.03732569002537963	18	2	22	2	16	0.3	0.03333333333333333	0.36666666666666664	0.03333333333333333	0.26666666666666666	11114	44	24726	20	11616	0.23388047138047138	0.000925925925925926	0.5203282828282828	0.00042087542087542086	0.24444444444444444
91539_N5	0.04062877545806233	0.10401934886178243	0.1583528451923518	9	21	14	0.20454545454545456	0.4772727272727273	0.3181818181818182	11031	16274	26054	0.20673176034033622	0.30499072321445303	0.4882775164452107	0.9425563790177085	0.6601019879795976	0.4966116293028118	0.3142632020821302	0.047870636848940225	16	2	25	1	14	0.27586206896551724	0.034482758620689655	0.43103448275862066	0.017241379310344827	0.2413793103448276	10804	10	22267	27	7735	0.2645251328256984	0.00024483999706192	0.5451852214577774	0.0006610679920671841	0.18938373772739514
91540_N1	0.05864165063720879	0.2272211324855276	0.3176390513082419	0	1	20	0.0	0.047619047619047616	0.9523809523809523	0	1483	72296	0.0	0.020100570623077026	0.979899429376923	0.9357605106037667	0.6985906556315811	0.5054346135141113	0.3592473248557295	0.05839057269945117	15	0	26	1	18	0.25	0.0	0.43333333333333335	0.016666666666666666	0.3	11198	0	30504	270	19196	0.18306957886476588	0.0	0.4986921266021449	0.004414072717760921	0.31382422181532826
91577_N1	0.03718325291634151	0.07274162330159452	0.1345868080187974	1	20	16	0.02702702702702703	0.5405405405405406	0.43243243243243246	1760	47187	17721	0.02639947201055979	0.7077908441831163	0.26580968380632386	0.9276381590971136	0.7725401193898324	0.4738777257756672	0.1982739962908302	0.09144377099511304	4	19	19	12	18	0.05555555555555555	0.2638888888888889	0.2638888888888889	0.16666666666666666	0.25	2181	8162	19299	12691	8157	0.04319667260843731	0.1616557734204793	0.3822341057635175	0.25135670429788076	0.16155674390968508
91577_N3	0.027434264378357	0.09197440818645514	0.13415922398777547	0	25	19	0.0	0.5681818181818182	0.4318181818181818	0	71866	49022	0.0	0.5944841506187546	0.40551584938124546	0.9501041100879097	0.7200475957196674	0.4928188751298951	0.27651384728793715	0.04690312250684621	8	21	41	27	10	0.07476635514018691	0.19626168224299065	0.38317757009345793	0.2523364485981308	0.09345794392523364	9337	12986	43006	22075	3212	0.10303919837556282	0.14330802507283483	0.4745960978193696	0.2436103999293723	0.03544627880286042
91585_N3	0.0407791390135069	0.08495533465803258	0.1338888400347634	23	19	3	0.5111111111111111	0.4222222222222222	0.06666666666666667	55336	31724	4585	0.6038081728408533	0.3461618200665612	0.05003000709258552	0.9481668414331758	0.7241443435234642	0.4955344702543314	0.3366636553420382	0.05131882527376263	21	12	25	2	19	0.26582278481012656	0.1518987341772152	0.31645569620253167	0.02531645569620253	0.24050632911392406	22965	191	29035	39	18074	0.326652822030041	0.002716772872098316	0.4129921483841602	0.0005547337278106509	0.2570835229858898
91588_N1	0.032612235094753576	0.06115074452217686	0.1093098979114466	21	6	1	0.75	0.21428571428571427	0.03571428571428571	53196	10667	206	0.8302923410697841	0.16649237540776352	0.003215283522452356	0.9413335081916452	0.6861361954411664	0.5040163482186758	0.21389592086565146	0.0570674285522957	26	0	31	4	19	0.325	0.0	0.3875	0.05	0.2375	13776	0	20905	38	12495	0.2917778624984115	0.0	0.44277121192866525	0.0008048460202482315	0.26464607955267505
91589_N1	0.032016234412028374	0.12122639277812701	0.21079734355862267	0	0	20	0.0	0.0	1.0	0	0	66803	0.0	0.0	1.0	0.9390256496027148	0.7152877646742805	0.49796491270266435	0.2996178877428247	0.059808918583807776	19	0	19	9	16	0.30158730158730157	0.0	0.30158730158730157	0.14285714285714285	0.25396825396825395	9662	0	29528	144	10098	0.19546043049037062	0.0	0.5973458488428548	0.0029130927334520148	0.20428062793332255
91590_N1	0.03264563765018477	0.05932559266997518	0.10939005493889752	5	20	1	0.19230769230769232	0.7692307692307693	0.038461538461538464	5836	82710	1239	0.06499972155705296	0.9212006459876372	0.013799632455309907	0.918063980514463	0.6902693114830002	0.5026061188863614	0.2973115728430922	0.08292627863611664	21	1	26	10	21	0.26582278481012656	0.012658227848101266	0.3291139240506329	0.12658227848101267	0.26582278481012656	18529	128	34537	159	16990	0.26340929445715994	0.0018196551184908236	0.4909799127134185	0.0022603528425003197	0.2415307848684304
